Incident_ID,Timestamp,Target_Department,Sender_Domain,Phishing_Type,Employee_Action
INC-2026-13214,2026-01-16 15:19,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13215,2026-02-13 21:36,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-13216,2026-01-15 2:36,IT,invoice-processing.co,Credential Harvesting,Clicked Link
INC-2026-13217,2026-01-14 20:57,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13218,2026-01-19 17:02,HR,secure-bank-login.net,Credential Harvesting,Ignored
INC-2026-13219,2026-03-09 16:32,Sales,invoice-processing.co,Malware Delivery,Clicked Link
INC-2026-13220,2026-02-01 7:42,Operations,micros0ft-security.com,Malware Delivery,Deleted
INC-2026-13221,2026-03-02 10:18,Sales,invoice-processing.co,Credential Harvesting,Clicked Link
INC-2026-13222,2026-02-01 7:43,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-13223,2026-03-29 16:53,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-13224,2026-03-26 18:28,IT,secure-bank-login.net,BEC/Whaling,Deleted
INC-2026-13225,2026-02-07 2:58,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-13226,2026-03-18 18:47,Finance,secure-bank-login.net,Urgent Invoice,Downloaded Attachment
INC-2026-13227,2026-02-04 17:43,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13228,2026-02-15 15:40,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13229,2026-03-07 23:25,Sales,invoice-processing.co,Credential Harvesting,Reported to IT
INC-2026-13230,2026-02-06 5:43,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13231,2026-02-12 3:06,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13232,2026-02-26 14:19,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13233,2026-02-09 1:16,Executive,secure-bank-login.net,BEC/Whaling,Clicked Link
INC-2026-13234,2026-01-31 9:30,Finance,secure-bank-login.net,Credential Harvesting,Deleted
INC-2026-13235,2026-02-12 3:59,Executive,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-13236,2026-01-11 1:21,HR,secure-bank-login.net,Malware Delivery,Deleted
INC-2026-13237,2026-03-27 11:43,IT,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-13238,2026-01-01 3:37,IT,hr-benefits-portal.org,Malware Delivery,Clicked Link
INC-2026-13239,2026-01-08 22:35,HR,micros0ft-security.com,Credential Harvesting,Reported to IT
INC-2026-13240,2026-03-05 0:01,Operations,invoice-processing.co,BEC/Whaling,Ignored
INC-2026-13241,2026-02-08 14:22,HR,invoice-processing.co,Malware Delivery,Reported to IT
INC-2026-13242,2026-03-30 8:44,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13243,2026-02-10 23:27,HR,hr-benefits-portal.org,BEC/Whaling,Clicked Link
INC-2026-13244,2026-03-03 16:30,Operations,secure-bank-login.net,BEC/Whaling,Clicked Link
INC-2026-13245,2026-03-06 10:26,Operations,secure-bank-login.net,BEC/Whaling,Reported to IT
INC-2026-13246,2026-02-11 16:28,Operations,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13247,2026-02-19 20:22,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13248,2026-03-13 5:54,Finance,hr-benefits-portal.org,Urgent Invoice,Clicked Link
INC-2026-13249,2026-01-15 17:44,Finance,invoice-processing.co,Urgent Invoice,Downloaded Attachment
INC-2026-13250,2026-03-10 5:37,IT,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13251,2026-02-26 22:17,Sales,secure-bank-login.net,Credential Harvesting,Clicked Link
INC-2026-13252,2026-01-04 15:45,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-13253,2026-04-01 17:46,Finance,secure-bank-login.net,Malware Delivery,Ignored
INC-2026-13254,2026-02-02 17:01,IT,invoice-processing.co,Malware Delivery,Ignored
INC-2026-13255,2026-01-22 0:20,HR,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13256,2026-03-07 3:09,Sales,micros0ft-security.com,Credential Harvesting,Reported to IT
INC-2026-13257,2026-02-17 5:23,Sales,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13258,2026-01-14 6:41,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13259,2026-02-13 6:26,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13260,2026-02-19 2:51,Finance,invoice-processing.co,Malware Delivery,Ignored
INC-2026-13261,2026-01-03 13:31,Sales,secure-bank-login.net,Credential Harvesting,Reported to IT
INC-2026-13262,2026-03-14 13:00,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13263,2026-01-23 22:52,Executive,invoice-processing.co,BEC/Whaling,Clicked Link
INC-2026-13264,2026-02-14 4:33,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13265,2026-04-01 6:17,HR,invoice-processing.co,Malware Delivery,Ignored
INC-2026-13266,2026-03-27 0:22,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13267,2026-02-07 11:16,Sales,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13268,2026-03-07 22:45,HR,hr-benefits-portal.org,Malware Delivery,Deleted
INC-2026-13269,2026-03-18 5:32,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13270,2026-03-26 3:30,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-13271,2026-02-10 13:27,Operations,invoice-processing.co,Malware Delivery,Reported to IT
INC-2026-13272,2026-01-15 22:25,Executive,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-13273,2026-03-11 1:45,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-13274,2026-02-25 12:58,Operations,hr-benefits-portal.org,Malware Delivery,Ignored
INC-2026-13275,2026-03-22 16:52,Operations,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13276,2026-02-28 4:47,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13277,2026-03-31 9:49,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13278,2026-01-25 8:58,HR,micros0ft-security.com,Credential Harvesting,Deleted
INC-2026-13279,2026-03-14 18:35,Finance,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-13280,2026-02-13 13:27,Operations,micros0ft-security.com,Credential Harvesting,Ignored
INC-2026-13281,2026-01-16 6:25,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-13282,2026-03-01 5:36,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-13283,2026-03-22 9:02,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13284,2026-03-28 4:54,HR,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13285,2026-01-26 15:04,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-13286,2026-01-08 19:43,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13287,2026-03-10 22:34,Operations,secure-bank-login.net,Malware Delivery,Deleted
INC-2026-13288,2026-03-22 17:55,Sales,hr-benefits-portal.org,Credential Harvesting,Ignored
INC-2026-13289,2026-01-07 1:19,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13290,2026-02-05 9:41,IT,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-13291,2026-01-10 23:28,Finance,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-13292,2026-03-25 21:46,Finance,micros0ft-security.com,Urgent Invoice,Downloaded Attachment
INC-2026-13293,2026-02-24 22:54,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13294,2026-03-13 12:29,Operations,micros0ft-security.com,Credential Harvesting,Ignored
INC-2026-13295,2026-02-09 15:28,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13296,2026-01-25 10:02,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-13297,2026-01-24 4:02,Finance,secure-bank-login.net,Credential Harvesting,Ignored
INC-2026-13298,2026-03-01 8:44,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13299,2026-01-13 16:33,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13300,2026-01-06 18:21,Sales,micros0ft-security.com,Credential Harvesting,Reported to IT
INC-2026-13301,2026-01-31 23:59,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-13302,2026-04-01 10:17,Finance,secure-bank-login.net,Malware Delivery,Deleted
INC-2026-13303,2026-02-22 22:38,Finance,secure-bank-login.net,Urgent Invoice,Clicked Link
INC-2026-13304,2026-01-18 19:27,HR,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13305,2026-01-08 6:49,HR,secure-bank-login.net,Malware Delivery,Ignored
INC-2026-13306,2026-01-14 11:02,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13307,2026-03-13 16:43,HR,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13308,2026-02-20 22:28,Sales,secure-bank-login.net,Malware Delivery,Ignored
INC-2026-13309,2026-03-25 12:19,HR,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13310,2026-01-13 7:04,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13311,2026-02-14 2:49,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13312,2026-01-27 17:02,Sales,hr-benefits-portal.org,BEC/Whaling,Clicked Link
INC-2026-13313,2026-03-24 0:05,HR,hr-benefits-portal.org,Malware Delivery,Reported to IT
INC-2026-13314,2026-01-03 8:11,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13315,2026-01-24 17:53,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13316,2026-03-03 4:47,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13317,2026-01-19 5:25,HR,micros0ft-security.com,Credential Harvesting,Deleted
INC-2026-13318,2026-03-07 12:24,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13319,2026-03-29 0:38,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13320,2026-01-16 0:51,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13321,2026-03-31 20:15,Executive,secure-bank-login.net,BEC/Whaling,Reported to IT
INC-2026-13322,2026-03-27 1:24,IT,secure-bank-login.net,Malware Delivery,Deleted
INC-2026-13323,2026-03-30 5:07,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-13324,2026-03-26 13:22,Executive,secure-bank-login.net,BEC/Whaling,Downloaded Attachment
INC-2026-13325,2026-03-28 8:28,Sales,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13326,2026-01-13 1:53,Finance,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-13327,2026-02-08 23:12,Sales,secure-bank-login.net,Credential Harvesting,Clicked Link
INC-2026-13328,2026-03-28 14:19,Sales,invoice-processing.co,Urgent Invoice,Reported to IT
INC-2026-13329,2026-01-08 17:42,Operations,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13330,2026-03-25 10:44,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13331,2026-03-30 2:19,Finance,micros0ft-security.com,Urgent Invoice,Downloaded Attachment
INC-2026-13332,2026-03-25 22:22,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-13333,2026-03-27 15:04,Sales,invoice-processing.co,Credential Harvesting,Ignored
INC-2026-13334,2026-01-26 1:26,IT,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-13335,2026-02-19 11:03,Sales,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13336,2026-01-20 17:27,Sales,hr-benefits-portal.org,Malware Delivery,Clicked Link
INC-2026-13337,2026-03-01 18:21,Sales,invoice-processing.co,BEC/Whaling,Reported to IT
INC-2026-13338,2026-03-17 8:39,Sales,secure-bank-login.net,Credential Harvesting,Clicked Link
INC-2026-13339,2026-03-10 10:15,Executive,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-13340,2026-02-28 23:11,Executive,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-13341,2026-01-25 19:41,Sales,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13342,2026-01-31 14:03,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13343,2026-01-20 23:07,Finance,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13344,2026-03-07 17:40,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13345,2026-03-21 20:06,Operations,secure-bank-login.net,Credential Harvesting,Deleted
INC-2026-13346,2026-01-26 3:21,HR,hr-benefits-portal.org,Credential Harvesting,Deleted
INC-2026-13347,2026-03-31 6:36,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13348,2026-02-12 7:02,Finance,hr-benefits-portal.org,Credential Harvesting,Deleted
INC-2026-13349,2026-03-19 8:42,Finance,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-13350,2026-03-05 16:51,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13351,2026-03-23 1:07,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13352,2026-02-21 17:37,Finance,invoice-processing.co,BEC/Whaling,Ignored
INC-2026-13353,2026-02-23 5:11,Operations,invoice-processing.co,Malware Delivery,Clicked Link
INC-2026-13354,2026-01-28 4:04,IT,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13355,2026-03-17 3:27,Operations,secure-bank-login.net,BEC/Whaling,Deleted
INC-2026-13356,2026-03-27 15:38,Executive,micros0ft-security.com,BEC/Whaling,Reported to IT
INC-2026-13357,2026-01-31 9:41,Finance,micros0ft-security.com,Urgent Invoice,Reported to IT
INC-2026-13358,2026-03-29 1:42,HR,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13359,2026-02-28 8:26,Sales,secure-bank-login.net,BEC/Whaling,Clicked Link
INC-2026-13360,2026-02-12 12:07,HR,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13361,2026-02-20 4:29,Finance,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13362,2026-03-06 5:15,Sales,hr-benefits-portal.org,Urgent Invoice,Reported to IT
INC-2026-13363,2026-03-17 2:17,Finance,secure-bank-login.net,BEC/Whaling,Reported to IT
INC-2026-13364,2026-02-01 18:36,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13365,2026-01-25 13:46,Finance,invoice-processing.co,Urgent Invoice,Downloaded Attachment
INC-2026-13366,2026-03-14 7:21,HR,invoice-processing.co,BEC/Whaling,Clicked Link
INC-2026-13367,2026-03-28 14:34,Finance,invoice-processing.co,Credential Harvesting,Deleted
INC-2026-13368,2026-01-25 2:32,Executive,secure-bank-login.net,BEC/Whaling,Ignored
INC-2026-13369,2026-02-24 1:20,HR,invoice-processing.co,BEC/Whaling,Downloaded Attachment
INC-2026-13370,2026-01-05 6:00,IT,secure-bank-login.net,Malware Delivery,Ignored
INC-2026-13371,2026-02-12 16:54,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13372,2026-01-05 18:20,Executive,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-13373,2026-03-20 2:19,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13374,2026-02-26 20:58,Sales,hr-benefits-portal.org,BEC/Whaling,Ignored
INC-2026-13375,2026-01-23 13:06,HR,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13376,2026-03-01 19:13,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13377,2026-03-01 11:07,Executive,invoice-processing.co,BEC/Whaling,Clicked Link
INC-2026-13378,2026-03-25 18:42,Finance,secure-bank-login.net,BEC/Whaling,Deleted
INC-2026-13379,2026-01-26 12:35,Finance,micros0ft-security.com,Urgent Invoice,Downloaded Attachment
INC-2026-13380,2026-03-25 22:15,IT,hr-benefits-portal.org,BEC/Whaling,Deleted
INC-2026-13381,2026-03-25 0:09,HR,hr-benefits-portal.org,Credential Harvesting,Downloaded Attachment
INC-2026-13382,2026-02-13 17:45,Finance,micros0ft-security.com,Urgent Invoice,Clicked Link
INC-2026-13383,2026-02-07 17:43,Operations,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13384,2026-03-21 6:36,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-13385,2026-02-19 3:17,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13386,2026-01-27 9:33,IT,secure-bank-login.net,Malware Delivery,Deleted
INC-2026-13387,2026-01-22 23:06,Operations,hr-benefits-portal.org,Malware Delivery,Ignored
INC-2026-13388,2026-02-08 14:14,Finance,secure-bank-login.net,BEC/Whaling,Clicked Link
INC-2026-13389,2026-02-13 20:37,HR,secure-bank-login.net,BEC/Whaling,Reported to IT
INC-2026-13390,2026-02-15 4:31,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13391,2026-03-20 8:50,Finance,secure-bank-login.net,Urgent Invoice,Ignored
INC-2026-13392,2026-03-16 9:04,Finance,invoice-processing.co,Urgent Invoice,Ignored
INC-2026-13393,2026-02-05 2:48,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13394,2026-02-12 20:14,Finance,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13395,2026-03-24 12:07,IT,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-13396,2026-01-25 15:15,Sales,secure-bank-login.net,BEC/Whaling,Ignored
INC-2026-13397,2026-02-15 8:09,IT,secure-bank-login.net,Credential Harvesting,Ignored
INC-2026-13398,2026-02-28 0:02,Operations,hr-benefits-portal.org,Urgent Invoice,Deleted
INC-2026-13399,2026-02-06 21:19,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13400,2026-04-01 15:41,Sales,hr-benefits-portal.org,Credential Harvesting,Reported to IT
INC-2026-13401,2026-01-13 10:54,Sales,micros0ft-security.com,Credential Harvesting,Ignored
INC-2026-13402,2026-03-05 20:45,HR,hr-benefits-portal.org,Credential Harvesting,Deleted
INC-2026-13403,2026-02-27 20:17,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13404,2026-03-31 20:17,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13405,2026-03-09 22:40,Finance,hr-benefits-portal.org,Urgent Invoice,Downloaded Attachment
INC-2026-13406,2026-02-09 12:27,Finance,invoice-processing.co,Urgent Invoice,Reported to IT
INC-2026-13407,2026-02-18 14:55,Sales,invoice-processing.co,Malware Delivery,Ignored
INC-2026-13408,2026-03-01 19:01,HR,micros0ft-security.com,Urgent Invoice,Downloaded Attachment
INC-2026-13409,2026-03-02 9:54,Finance,invoice-processing.co,Urgent Invoice,Clicked Link
INC-2026-13410,2026-01-23 15:35,Finance,invoice-processing.co,Urgent Invoice,Deleted
INC-2026-13411,2026-03-21 0:29,Finance,micros0ft-security.com,Urgent Invoice,Deleted
INC-2026-13412,2026-03-25 23:49,Executive,invoice-processing.co,BEC/Whaling,Deleted
INC-2026-13413,2026-02-09 2:10,Executive,secure-bank-login.net,BEC/Whaling,Ignored
INC-2026-13414,2026-03-24 14:58,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13415,2026-02-09 8:04,HR,micros0ft-security.com,Malware Delivery,Ignored
INC-2026-13416,2026-01-18 21:48,Operations,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-13417,2026-02-03 1:37,Operations,invoice-processing.co,Credential Harvesting,Deleted
INC-2026-13418,2026-02-18 19:20,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13419,2026-01-10 10:47,Finance,micros0ft-security.com,Credential Harvesting,Ignored
INC-2026-13420,2026-02-28 8:43,Sales,invoice-processing.co,Malware Delivery,Clicked Link
INC-2026-13421,2026-02-01 0:06,Finance,micros0ft-security.com,Malware Delivery,Deleted
INC-2026-13422,2026-02-09 18:29,Finance,micros0ft-security.com,Urgent Invoice,Clicked Link
INC-2026-13423,2026-03-04 15:15,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13424,2026-03-28 22:47,Operations,hr-benefits-portal.org,BEC/Whaling,Reported to IT
INC-2026-13425,2026-02-15 17:29,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-13426,2026-03-25 9:26,IT,micros0ft-security.com,Credential Harvesting,Ignored
INC-2026-13427,2026-01-14 17:45,Finance,hr-benefits-portal.org,Urgent Invoice,Downloaded Attachment
INC-2026-13428,2026-02-11 11:21,IT,invoice-processing.co,BEC/Whaling,Reported to IT
INC-2026-13429,2026-01-11 11:12,Sales,invoice-processing.co,Credential Harvesting,Ignored
INC-2026-13430,2026-02-20 6:14,Finance,secure-bank-login.net,Urgent Invoice,Deleted
INC-2026-13431,2026-03-23 23:22,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13432,2026-03-05 4:21,Finance,micros0ft-security.com,Urgent Invoice,Ignored
INC-2026-13433,2026-03-01 15:17,Finance,secure-bank-login.net,Urgent Invoice,Reported to IT
INC-2026-13434,2026-02-01 21:17,Operations,invoice-processing.co,Malware Delivery,Reported to IT
INC-2026-13435,2026-01-27 10:50,IT,micros0ft-security.com,BEC/Whaling,Ignored
INC-2026-13436,2026-01-30 22:04,HR,micros0ft-security.com,BEC/Whaling,Deleted
INC-2026-13437,2026-02-11 23:44,Finance,hr-benefits-portal.org,Urgent Invoice,Ignored
INC-2026-13438,2026-02-02 19:53,Finance,invoice-processing.co,Urgent Invoice,Downloaded Attachment
